,id,song_id,platform_name,platform_url,views,likes,comments
61,62,62,YouTube,https://www.youtube.com/watch?v=oFFel_d8kZM,50922.0,3441.0,383.0
62,63,63,YouTube,https://www.youtube.com/watch?v=5a2PKBZnKso,69080.0,4378.0,461.0
63,64,64,YouTube,https://www.youtube.com/watch?v=FAQWyd_2s8M,44655.0,3013.0,333.0
64,65,65,YouTube,https://www.youtube.com/watch?v=VuJ8YBL8m_s,47413.0,3086.0,338.0
65,66,66,YouTube,https://www.youtube.com/watch?v=dEDHcFHF2dE,132303.0,4730.0,531.0
66,67,67,YouTube,https://www.youtube.com/watch?v=yBC_seMbEBk,55756.0,4053.0,559.0
67,68,68,YouTube,https://www.youtube.com/watch?v=C2adIV9kabM,58996.0,4355.0,611.0
68,69,69,YouTube,https://www.youtube.com/watch?v=IgHFFRylAGo,99335.0,6604.0,1126.0
69,70,70,YouTube,https://www.youtube.com/watch?v=ji5ITlCxsYc,191942.0,10227.0,825.0
70,71,71,YouTube,https://www.youtube.com/watch?v=AhgT7QzJxqE,992573.0,30523.0,2873.0
71,72,72,YouTube,https://www.youtube.com/watch?v=E1dyamPqPN4,802733.0,15397.0,1811.0
72,73,73,YouTube,https://www.youtube.com/watch?v=ZYxeXAikEHE,338137.0,16134.0,2411.0
73,74,74,YouTube,https://www.youtube.com/watch?v=lLGkgHai66E,2444232.0,37201.0,3763.0
74,75,75,YouTube,https://www.youtube.com/watch?v=Aq38sJGjVJM,169709.0,6735.0,645.0
75,76,76,YouTube,https://www.youtube.com/watch?v=JOJh7nBVg4k,2758001.0,42990.0,5629.0
76,77,77,YouTube,https://www.youtube.com/watch?v=L-5VJD8nUyg,58469.0,4038.0,468.0
77,78,78,YouTube,https://www.youtube.com/watch?v=b5HR7I--J_c,189832.0,9142.0,1095.0
78,79,79,YouTube,https://www.youtube.com/watch?v=oXJ0V1ZCVzo,35907.0,2804.0,388.0
79,80,80,YouTube,https://www.youtube.com/watch?v=udF6xhtT0v0,20145.0,1240.0,140.0
80,81,81,YouTube,https://www.youtube.com/watch?v=J1UULPDyiT0,48858.0,2187.0,290.0
81,82,82,YouTube,https://www.youtube.com/watch?v=Mqtk7F5mB5g,112173.0,7652.0,1223.0
82,83,83,YouTube,https://www.youtube.com/watch?v=avR7X9dWZOk,55856.0,4012.0,548.0
83,84,84,YouTube,https://www.youtube.com/watch?v=GzX62gORR7g,59015.0,3729.0,431.0
84,85,85,YouTube,https://www.youtube.com/watch?v=sCvf1-DFL50,66101.0,5297.0,855.0
85,86,86,YouTube,https://www.youtube.com/watch?v=Ruft7T9zi_0,39676.0,3742.0,545.0
86,87,87,YouTube,https://www.youtube.com/watch?v=YBLA7oGF5ME,238112.0,7450.0,1029.0
87,88,88,YouTube,https://www.youtube.com/watch?v=n7GCgIQFJtE,143328.0,5617.0,778.0
88,89,89,YouTube,https://www.youtube.com/watch?v=GE_V1QBGkTc,241373.0,10378.0,2401.0
89,90,90,YouTube,https://www.youtube.com/watch?v=7542SXJI2E8,42834.0,2906.0,381.0
90,91,91,YouTube,https://www.youtube.com/watch?v=QFrN-FbFbh4,52559.0,2923.0,295.0
91,92,92,YouTube,https://www.youtube.com/watch?v=3PApTvvG7f0,45640.0,2542.0,291.0
92,93,93,YouTube,https://www.youtube.com/watch?v=RYck4pV_BN0,75314.0,5613.0,857.0
93,94,94,YouTube,https://www.youtube.com/watch?v=3xPmlym6_7k,39716.0,3031.0,402.0
94,95,95,YouTube,https://www.youtube.com/watch?v=OVenndOCkCw,127401.0,4292.0,658.0
95,96,96,YouTube,https://www.youtube.com/watch?v=9jSR_muyNjo,885150.0,17107.0,1868.0
96,97,97,YouTube,https://www.youtube.com/watch?v=tLhkfTa-AOo,110738.0,6754.0,1017.0
97,98,98,YouTube,https://www.youtube.com/watch?v=SrhZikJUz4k,91522.0,3948.0,380.0
98,99,99,YouTube,https://www.youtube.com/watch?v=CRnefmmWVaE,68525.0,4287.0,529.0
99,100,100,YouTube,https://www.youtube.com/watch?v=ShSUektDEJE,81457.0,4474.0,420.0
100,101,101,YouTube,https://www.youtube.com/watch?v=SPPxUWzrFJY,103760.0,6381.0,840.0
101,102,102,YouTube,https://www.youtube.com/watch?v=z2yMhQ4959I,61286.0,3977.0,465.0
102,103,103,YouTube,https://www.youtube.com/watch?v=45OAkUByuxg,83654.0,4724.0,643.0
103,104,104,YouTube,https://www.youtube.com/watch?v=F4PNHREHQhA,229226.0,7496.0,1091.0
104,105,105,YouTube,https://www.youtube.com/watch?v=ABWvALmg69k,99876.0,6381.0,807.0
105,106,106,YouTube,https://www.youtube.com/watch?v=6TaRu_D0fHQ,73145.0,4784.0,659.0
106,107,107,YouTube,https://www.youtube.com/watch?v=Epf50u18vG0,387949.0,10640.0,939.0
107,108,108,YouTube,https://www.youtube.com/watch?v=xNEj0zb8A6k,73255.0,4443.0,521.0
108,109,109,YouTube,https://www.youtube.com/watch?v=2NAuSb_EcGA,97088.0,4874.0,685.0
109,110,110,YouTube,https://www.youtube.com/watch?v=MkNvaubb4oU,89901.0,8365.0,1429.0
110,111,111,YouTube,https://www.youtube.com/watch?v=QM0ORT0UWOU,428658.0,13932.0,2642.0
111,112,112,YouTube,https://www.youtube.com/watch?v=RBxz794_YE8,1445454.0,33765.0,4815.0
112,113,113,YouTube,https://www.youtube.com/watch?v=1xGWgvUTYb0,309261.0,11883.0,1411.0
113,114,114,YouTube,https://www.youtube.com/watch?v=tLwcxU5c7vE,179577.0,7747.0,1028.0
114,115,115,YouTube,https://www.youtube.com/watch?v=avtT5mqA7rc,818875.0,13843.0,1649.0
115,116,116,YouTube,https://www.youtube.com/watch?v=qKbbj9B1JNY,1860040.0,37240.0,4055.0
116,117,117,YouTube,https://www.youtube.com/watch?v=IskSr5Qxhuk,713750.0,24221.0,6620.0
117,118,118,YouTube,https://www.youtube.com/watch?v=RU6vwg69VHI,160487.0,5914.0,589.0
118,119,119,YouTube,https://www.youtube.com/watch?v=_FmoPiNOlj8,204437.0,9342.0,1440.0
119,120,120,YouTube,https://www.youtube.com/watch?v=sa8ccKGDZss,90669.0,5207.0,651.0
120,121,121,YouTube,https://www.youtube.com/watch?v=0XsGRNovYR0,94747.0,5799.0,574.0
121,122,122,YouTube,https://www.youtube.com/watch?v=JZ3_dB8PbHI,49072.0,5935.0,239.0
122,123,123,YouTube,https://www.youtube.com/watch?v=R90uhFoJmaY,166688.0,5750.0,748.0
123,124,124,YouTube,https://www.youtube.com/watch?v=gNjoqDs6QPs,165188.0,4919.0,623.0
124,125,125,YouTube,https://www.youtube.com/watch?v=9_LYsGqaEgw,125272.0,4046.0,469.0
125,126,126,YouTube,https://www.youtube.com/watch?v=WRrmrnXGsfM,104617.0,2121.0,250.0
126,127,127,YouTube,https://www.youtube.com/watch?v=3G9iFykeF0U,130989.0,5177.0,616.0
127,128,128,YouTube,https://www.youtube.com/watch?v=2OfztWnM8RM,113032.0,3841.0,516.0
128,129,129,YouTube,https://www.youtube.com/watch?v=E8b7a6ii19o,228940.0,4733.0,563.0
129,130,130,YouTube,https://www.youtube.com/watch?v=k6VXnlmPZx4,201135.0,5194.0,635.0
130,131,131,YouTube,https://www.youtube.com/watch?v=GjndVMgdcww,305476.0,6959.0,1036.0
131,132,132,YouTube,https://www.youtube.com/watch?v=E3xv6yBexFU,83652.0,1719.0,202.0
132,133,133,YouTube,https://www.youtube.com/watch?v=ceY237ojE1g,90109.0,2082.0,221.0
133,134,134,YouTube,https://www.youtube.com/watch?v=rg3hYejIpNA,149940.0,2486.0,298.0
134,135,135,YouTube,https://www.youtube.com/watch?v=gCtHyE1Mst4,129541.0,3838.0,515.0
135,136,136,YouTube,https://www.youtube.com/watch?v=GI6ja5Sv1U0,276532.0,6080.0,723.0
136,137,137,YouTube,https://www.youtube.com/watch?v=iCl0VZOfHVo,614492.0,18325.0,2750.0
137,138,138,YouTube,https://www.youtube.com/watch?v=0woQYGkmGY8,359713.0,13739.0,1614.0
138,139,139,YouTube,https://www.youtube.com/watch?v=wFQ_iJGI75Q,129810.0,8584.0,1175.0
139,140,140,YouTube,https://www.youtube.com/watch?v=uvuGnUam5pY,208303.0,8482.0,1215.0
140,141,141,YouTube,https://www.youtube.com/watch?v=B56NkfxbeaU,3700723.0,49419.0,4667.0
141,142,142,YouTube,https://www.youtube.com/watch?v=VLQQqLPm84E,340451.0,16133.0,1590.0
142,143,143,YouTube,https://www.youtube.com/watch?v=hUfsKHAGDJA,1625700.0,26037.0,2176.0
143,144,144,YouTube,https://www.youtube.com/watch?v=RFeKmgGWjNw,195645.0,7903.0,1274.0
144,145,145,YouTube,https://www.youtube.com/watch?v=PdvwipjfrSk,106299.0,5687.0,714.0
145,146,146,YouTube,https://www.youtube.com/watch?v=eBnQDoIMPnU,301173.0,11495.0,1127.0
146,147,147,YouTube,https://www.youtube.com/watch?v=CljLFsFBDbs,76580.0,5026.0,512.0
147,148,148,YouTube,https://www.youtube.com/watch?v=tr-iGAdYnJE,77560.0,5567.0,692.0
148,149,149,YouTube,https://www.youtube.com/watch?v=MRCX1pjWxeY,202072.0,7792.0,1064.0
149,150,150,YouTube,https://www.youtube.com/watch?v=2l1vPZX6yu8,3034809.0,42303.0,2881.0
150,151,151,YouTube,https://www.youtube.com/watch?v=ZPJ9ey1bvDg,279181.0,9822.0,1369.0
151,152,152,YouTube,https://www.youtube.com/watch?v=HvQrvYqFTt8,209804.0,8529.0,840.0
152,153,153,YouTube,https://www.youtube.com/watch?v=grg764eQfK8,221567.0,9658.0,1266.0
153,154,154,YouTube,https://www.youtube.com/watch?v=1NhSRaRexCU,140623.0,5260.0,631.0
154,155,155,YouTube,https://www.youtube.com/watch?v=clqPCNxjvNQ,64371.0,4242.0,389.0
155,156,156,YouTube,https://www.youtube.com/watch?v=PlN2srbwZpM,121906.0,4657.0,502.0
156,157,157,YouTube,https://www.youtube.com/watch?v=qyuIE4LeE4w,116384.0,3923.0,424.0
157,158,158,YouTube,https://www.youtube.com/watch?v=eViRtP4wkMc,80219.0,4295.0,456.0
158,159,159,YouTube,https://www.youtube.com/watch?v=zCxkiNEgIcY,253446.0,6039.0,525.0
159,160,160,YouTube,https://www.youtube.com/watch?v=5uDVFDfWido,123981.0,4284.0,570.0
160,161,161,YouTube,https://www.youtube.com/watch?v=BKK4ZKq9nFw,114814.0,5298.0,723.0
161,162,162,YouTube,https://www.youtube.com/watch?v=FgJTbS1k5dk,108417.0,4450.0,420.0
162,163,163,YouTube,https://www.youtube.com/watch?v=yCFRFchUD0g,91976.0,3704.0,442.0
163,164,164,YouTube,https://www.youtube.com/watch?v=5goeqraGqi8,145745.0,4479.0,486.0
164,165,165,YouTube,https://www.youtube.com/watch?v=nw2lJPfcD-M,1137817.0,17774.0,1420.0
165,166,166,YouTube,https://www.youtube.com/watch?v=hgfbKXbUkLo,78424.0,4350.0,557.0
166,167,167,YouTube,https://www.youtube.com/watch?v=yge4ajaxWns,321311.0,7345.0,873.0
167,168,168,YouTube,https://www.youtube.com/watch?v=C8fgvKORULc,71694.0,5080.0,553.0
168,169,169,YouTube,https://www.youtube.com/watch?v=plO0v7lJjvM,177774.0,7747.0,943.0
169,170,170,YouTube,https://www.youtube.com/watch?v=1yBkWpzFB7g,431288.0,14707.0,1525.0
170,171,171,YouTube,https://www.youtube.com/watch?v=4TXeGu_pj5o,419660.0,7595.0,1067.0
171,172,172,YouTube,https://www.youtube.com/watch?v=y2rvaD47Vyk,89097.0,5125.0,552.0
172,173,173,YouTube,https://www.youtube.com/watch?v=BGxphPXOtNY,119206.0,5074.0,867.0
173,174,174,YouTube,https://www.youtube.com/watch?v=j7NmX22Avco,127489.0,6462.0,831.0
174,175,175,YouTube,https://www.youtube.com/watch?v=-B9r-sqe3Dc,105095.0,5657.0,807.0
175,176,176,YouTube,https://www.youtube.com/watch?v=F-5SbpZ_6B4,13006.0,1020.0,84.0
176,177,177,YouTube,https://www.youtube.com/watch?v=9OqAm7KRK1I,12540.0,980.0,41.0
177,178,178,YouTube,https://www.youtube.com/watch?v=dUdOxlYtrfQ,18551.0,2173.0,89.0
178,179,179,YouTube,https://www.youtube.com/watch?v=DLgdRL504xw,68570.0,4356.0,598.0
179,180,180,YouTube,https://www.youtube.com/watch?v=kBOMfqBtvcg,102221.0,4712.0,702.0
180,181,181,YouTube,https://www.youtube.com/watch?v=r4ce2gX2Fy0,81950.0,4266.0,506.0
181,182,182,YouTube,https://www.youtube.com/watch?v=MRRyX-mIrsw,79452.0,3411.0,331.0
182,183,183,YouTube,https://www.youtube.com/watch?v=77_q_aXiPGE,121161.0,4253.0,493.0
183,184,184,YouTube,https://www.youtube.com/watch?v=ZF6qb62pTlo,80721.0,4504.0,475.0
184,185,185,YouTube,https://www.youtube.com/watch?v=rPHz-pSJN9Y,88462.0,4582.0,812.0
185,186,186,YouTube,https://www.youtube.com/watch?v=UPHHPI5ZPdk,49945.0,3293.0,422.0
186,187,187,YouTube,https://www.youtube.com/watch?v=g8togSnPy4A,68245.0,4999.0,680.0
187,188,188,YouTube,https://www.youtube.com/watch?v=Y0ggkGARrPo,153295.0,8394.0,1043.0
188,189,189,YouTube,https://www.youtube.com/watch?v=Q9rKXtPOsYA,550497.0,15028.0,1949.0
189,190,190,YouTube,https://www.youtube.com/watch?v=QIWx1DkzQZs,374139.0,11217.0,1031.0
190,191,191,YouTube,https://www.youtube.com/watch?v=2Xh2jovTqVc,647006.0,17139.0,1807.0
191,192,192,YouTube,https://www.youtube.com/watch?v=Qp3MhStUHTw,304081.0,11201.0,1362.0
192,193,193,YouTube,https://www.youtube.com/watch?v=GildpBTxFSM,83916.0,3415.0,394.0
193,194,194,YouTube,https://www.youtube.com/watch?v=O00rmvQkC98,126700.0,4069.0,568.0
194,195,195,YouTube,https://www.youtube.com/watch?v=2fFb2ye53tk,51671.0,2753.0,340.0
195,196,196,YouTube,https://www.youtube.com/watch?v=7DJgDqtdfyc,55866.0,2618.0,277.0
196,197,197,YouTube,https://www.youtube.com/watch?v=-MvwvDruh2I,95809.0,3948.0,476.0
197,198,198,YouTube,https://www.youtube.com/watch?v=tAvWPKG7-pE,56978.0,2574.0,278.0
198,199,199,YouTube,https://www.youtube.com/watch?v=Wi6So5AE2OI,68266.0,3766.0,431.0
199,200,200,YouTube,https://www.youtube.com/watch?v=pHiv5ohq1eg,79190.0,3049.0,344.0
200,201,201,YouTube,https://www.youtube.com/watch?v=gxZUEv1fbzQ,76865.0,3536.0,402.0
201,202,202,YouTube,https://www.youtube.com/watch?v=pMczrcGtFt4,38008.0,2777.0,176.0
202,203,203,YouTube,https://www.youtube.com/watch?v=c1Zxg9mfsIc,392363.0,14668.0,2006.0
203,204,204,YouTube,https://www.youtube.com/watch?v=JdHAjIlQbOg,45512.0,3049.0,409.0
204,205,205,YouTube,https://www.youtube.com/watch?v=hk3GMZFiMkQ,305238.0,6822.0,769.0
205,206,206,YouTube,https://www.youtube.com/watch?v=c5Y8co9XSQM,119045.0,5672.0,781.0
206,207,207,YouTube,https://www.youtube.com/watch?v=ObqGHkoTuUw,54164.0,3632.0,518.0
207,208,208,YouTube,https://www.youtube.com/watch?v=PmJ5kbcUeCk,45280.0,3322.0,482.0
208,209,209,YouTube,https://www.youtube.com/watch?v=kMda0tgxiD0,66193.0,4059.0,519.0
209,210,210,YouTube,https://www.youtube.com/watch?v=2lCTj5dQTVM,162793.0,7297.0,821.0
210,211,211,YouTube,https://www.youtube.com/watch?v=jZQBP7aK7yA,53015.0,3815.0,453.0
211,212,212,YouTube,https://www.youtube.com/watch?v=P_zzzbdOyVg,59495.0,3971.0,438.0
212,213,213,YouTube,https://www.youtube.com/watch?v=jRym2QGGvtI,74491.0,4531.0,636.0
213,214,214,YouTube,https://www.youtube.com/watch?v=jpjL4ua4Sk8,76889.0,4656.0,746.0
214,215,215,YouTube,https://www.youtube.com/watch?v=tI8w2HkvuK0,364501.0,13012.0,1722.0
215,216,216,YouTube,https://www.youtube.com/watch?v=O-jtsm5kpWk,108663.0,4524.0,630.0
216,217,217,YouTube,https://www.youtube.com/watch?v=FUUuMltIhXE,66551.0,4325.0,586.0
217,218,218,YouTube,https://www.youtube.com/watch?v=etgAIUFa3cE,126082.0,5646.0,630.0
218,219,219,YouTube,https://www.youtube.com/watch?v=SrsKN2Pp0NI,273938.0,11725.0,1246.0
219,220,220,YouTube,https://www.youtube.com/watch?v=5tXyF12ZalA,87310.0,4197.0,366.0
220,221,221,YouTube,https://www.youtube.com/watch?v=IaAfNw6mkso,69211.0,4618.0,602.0
221,222,222,YouTube,https://www.youtube.com/watch?v=huSXVMIfsD8,56173.0,3274.0,275.0
222,223,223,YouTube,https://www.youtube.com/watch?v=5BfoawaaARc,108472.0,5332.0,598.0
223,224,224,YouTube,https://www.youtube.com/watch?v=DYTFx5vZ8yM,118163.0,4442.0,542.0
224,225,225,YouTube,https://www.youtube.com/watch?v=MPN6u4fbEfo,117979.0,6333.0,823.0
225,226,226,YouTube,https://www.youtube.com/watch?v=JTyp9niijy4,21948.0,1709.0,127.0
226,227,227,YouTube,https://www.youtube.com/watch?v=6XKgz4BSCn0,379379.0,17960.0,4319.0
227,228,228,YouTube,https://www.youtube.com/watch?v=MmO_66WbLMM,60485.0,5637.0,597.0
228,229,229,YouTube,https://www.youtube.com/watch?v=RDpGXrMGXBE,61865.0,4965.0,403.0
229,230,230,YouTube,https://www.youtube.com/watch?v=HWsUaUPSaxo,89625.0,5792.0,553.0
230,231,231,YouTube,https://www.youtube.com/watch?v=rT7VnoTKAJY,41946.0,2560.0,166.0
231,232,232,YouTube,https://www.youtube.com/watch?v=nP_WzVQCx3A,40326.0,2297.0,199.0
232,233,233,YouTube,https://www.youtube.com/watch?v=0P820Gcokhg,29317.0,1811.0,160.0
233,234,234,YouTube,https://www.youtube.com/watch?v=ciQN_mjb8Tw,25796.0,1966.0,125.0
234,235,235,YouTube,https://www.youtube.com/watch?v=gObjgBTcWGw,24900.0,1880.0,165.0
235,236,236,YouTube,https://www.youtube.com/watch?v=Vt6GpoPmSs0,49354.0,2603.0,207.0
236,237,237,YouTube,https://www.youtube.com/watch?v=baW6FxIbgCg,57209.0,2839.0,345.0
237,238,238,YouTube,https://www.youtube.com/watch?v=DlX3NNVObh8,25428.0,1876.0,152.0
238,239,239,YouTube,https://www.youtube.com/watch?v=c__TnQb9f5I,35165.0,2842.0,324.0
239,240,240,YouTube,https://www.youtube.com/watch?v=DyBAfTUIkyQ,19390.0,1793.0,173.0
240,241,241,YouTube,https://www.youtube.com/watch?v=AMmp1fRB__k,59277.0,3573.0,443.0
241,242,242,YouTube,https://www.youtube.com/watch?v=hbekw-IywZk,89524.0,6221.0,867.0
242,243,243,YouTube,https://www.youtube.com/watch?v=y0ej6jyEa_w,216838.0,7815.0,876.0
243,244,244,YouTube,https://www.youtube.com/watch?v=MA9z0p6SwoQ,98599.0,6435.0,851.0
244,245,245,YouTube,https://www.youtube.com/watch?v=17DiB6_i18M,174002.0,7846.0,926.0
245,246,246,YouTube,https://www.youtube.com/watch?v=ytS8v5vKlpM,496866.0,11300.0,1041.0
246,247,247,YouTube,https://www.youtube.com/watch?v=EejQpsFDvDk,119556.0,6860.0,1033.0
247,248,248,YouTube,https://www.youtube.com/watch?v=svWIru5Z6-k,172074.0,8230.0,929.0
248,249,249,YouTube,https://www.youtube.com/watch?v=IGPpYlFPZyg,355424.0,9474.0,1103.0
249,250,250,YouTube,https://www.youtube.com/watch?v=eWsWgfJXDwI,160726.0,8839.0,1151.0
250,251,251,YouTube,https://www.youtube.com/watch?v=UgPjpvdpHW4,302805.0,11025.0,1167.0
251,252,252,YouTube,https://www.youtube.com/watch?v=vhgWhaWJTi0,174905.0,7823.0,788.0
252,253,253,YouTube,https://www.youtube.com/watch?v=mIWtvZt-keI,193351.0,10623.0,1046.0
253,254,254,YouTube,https://www.youtube.com/watch?v=8v5KcjxHRss,1310498.0,29545.0,2432.0
254,255,255,YouTube,https://www.youtube.com/watch?v=3w0Wtv8NCSg,672199.0,16222.0,1083.0
255,256,256,YouTube,https://www.youtube.com/watch?v=WMRfgQf6q7s,26549521.0,200863.0,18724.0
256,257,257,YouTube,https://www.youtube.com/watch?v=B447HCN6-jc,46781.0,3849.0,207.0
257,258,258,YouTube,https://www.youtube.com/watch?v=5uCsfuaFrsw,426995.0,15865.0,1551.0
258,259,259,YouTube,https://www.youtube.com/watch?v=SeCmnHhCP74,904824.0,16719.0,1847.0
259,260,260,YouTube,https://www.youtube.com/watch?v=va-Of5DU8Os,260695.0,8682.0,504.0
260,261,261,YouTube,https://www.youtube.com/watch?v=oRpVByLdUVo,2014144.0,30729.0,2332.0
261,262,262,YouTube,https://www.youtube.com/watch?v=PwuVwmm2y2E,56386.0,3574.0,447.0
262,263,263,YouTube,https://www.youtube.com/watch?v=94OJtx1XACU,69871.0,3780.0,366.0
263,264,264,YouTube,https://www.youtube.com/watch?v=-wqzd4wHKtU,41482.0,2609.0,247.0
264,265,265,YouTube,https://www.youtube.com/watch?v=Ubw-QmenB_Y,47542.0,3321.0,381.0
265,266,266,YouTube,https://www.youtube.com/watch?v=njcQWyrOlzU,102157.0,5327.0,683.0
266,267,267,YouTube,https://www.youtube.com/watch?v=gXj-V8C215k,38956.0,3049.0,425.0
267,268,268,YouTube,https://www.youtube.com/watch?v=9pNyeOTE-9U,97667.0,5121.0,854.0
268,269,269,YouTube,https://www.youtube.com/watch?v=6TSCEWBNl-c,875252.0,15609.0,981.0
269,270,270,YouTube,https://www.youtube.com/watch?v=A3NbOMOivkY,54075.0,3393.0,424.0
270,271,271,YouTube,https://www.youtube.com/watch?v=6_tTfh1bqPc,102752.0,5493.0,721.0
271,272,272,YouTube,https://www.youtube.com/watch?v=j7cRF64QXE4,69076.0,4112.0,389.0
272,273,273,YouTube,https://www.youtube.com/watch?v=PqMGMwti6pw,34413.0,1853.0,133.0
273,274,274,YouTube,https://www.youtube.com/watch?v=3lCgm4fjdHY,363181.0,7995.0,952.0
274,275,275,YouTube,https://www.youtube.com/watch?v=VzQSlnbAQhk,174877.0,6128.0,818.0
275,276,276,YouTube,https://www.youtube.com/watch?v=2ddXZvdpGrc,126781.0,6669.0,1276.0
276,277,277,YouTube,https://www.youtube.com/watch?v=Nrcp2tXO9WQ,386132.0,11264.0,747.0
277,278,278,YouTube,https://www.youtube.com/watch?v=uvHW1TWkn9Q,111523.0,5241.0,279.0
278,279,279,YouTube,https://www.youtube.com/watch?v=LomAlGfpB6c,217393.0,7719.0,566.0
279,280,280,YouTube,https://www.youtube.com/watch?v=x-OrZOQhFVE,78536.0,4757.0,325.0
280,281,281,YouTube,https://www.youtube.com/watch?v=zsKN05ELUzY,69282.0,3434.0,285.0
281,282,282,YouTube,https://www.youtube.com/watch?v=Jet-2aXw8MM,69196.0,3517.0,299.0
282,283,283,YouTube,https://www.youtube.com/watch?v=jhTJN3AyLKo,93908.0,4210.0,413.0
283,284,284,YouTube,https://www.youtube.com/watch?v=Pfe7kOE6R3Y,118071.0,5116.0,473.0
284,285,285,YouTube,https://www.youtube.com/watch?v=eSeWWfH-ULA,102200.0,4776.0,494.0
285,286,286,YouTube,https://www.youtube.com/watch?v=UiGuDC6KkqE,107684.0,5386.0,620.0
286,287,287,YouTube,https://www.youtube.com/watch?v=BiQxlGbGK60,791146.0,17705.0,2200.0
287,288,288,YouTube,https://www.youtube.com/watch?v=My6-jwhMvps,63876.0,3368.0,676.0
288,289,289,YouTube,https://www.youtube.com/watch?v=QBfvSKu6aOU,364034.0,11617.0,1216.0
289,290,290,YouTube,https://www.youtube.com/watch?v=71JbP4EcNtE,118211.0,4781.0,698.0
290,291,291,YouTube,https://www.youtube.com/watch?v=UK9_cdb1O9E,180750.0,4917.0,523.0
291,292,292,YouTube,https://www.youtube.com/watch?v=lTCkayO3YNE,55855.0,3257.0,496.0
292,293,293,YouTube,https://www.youtube.com/watch?v=zE99njOURqc,968754.0,17219.0,1202.0
293,294,294,YouTube,https://www.youtube.com/watch?v=13Mvf1H4By8,396226.0,11441.0,1180.0
294,295,295,YouTube,https://www.youtube.com/watch?v=HbrVo68mT3A,38945.0,2736.0,351.0
295,296,296,YouTube,https://www.youtube.com/watch?v=DSme85Zm_Fg,39608.0,2819.0,225.0
296,297,297,YouTube,https://www.youtube.com/watch?v=IFYFHyJF8-I,46514.0,3043.0,426.0
297,298,298,YouTube,https://www.youtube.com/watch?v=R5G2AjrIVRo,35550.0,2513.0,277.0
298,299,299,YouTube,https://www.youtube.com/watch?v=7l46MzUBkeI,48274.0,3151.0,362.0
299,300,300,YouTube,https://www.youtube.com/watch?v=cexyMxCHiDg,63551.0,3077.0,327.0
300,301,301,YouTube,https://www.youtube.com/watch?v=Pqx-LxXkDug,277210.0,10095.0,969.0
301,302,302,YouTube,https://www.youtube.com/watch?v=f5KFGK_xGbU,277268.0,10615.0,1147.0
302,303,303,YouTube,https://www.youtube.com/watch?v=wDmvHb34A60,48089.0,3103.0,379.0
303,304,304,YouTube,https://www.youtube.com/watch?v=hbIeknVmCYE,43888.0,2819.0,270.0
304,305,305,YouTube,https://www.youtube.com/watch?v=eQz0J3i2ybo,68159.0,3283.0,444.0
305,306,306,YouTube,https://www.youtube.com/watch?v=0TiDhnr9vpw,41436.0,2578.0,331.0
306,307,307,YouTube,https://www.youtube.com/watch?v=DHSGWgtUikc,44105.0,2986.0,395.0
307,308,308,YouTube,https://www.youtube.com/watch?v=-7fSm6CnU9Y,44590.0,2851.0,432.0
308,309,309,YouTube,https://www.youtube.com/watch?v=DttkK2ub67k,41237.0,2469.0,212.0
309,310,310,YouTube,https://www.youtube.com/watch?v=ufaBewpq02Q,50623.0,3083.0,398.0
310,311,311,YouTube,https://www.youtube.com/watch?v=ynGj5v37sSg,33059.0,2353.0,185.0
311,312,312,YouTube,https://www.youtube.com/watch?v=yhFwwmNbOaw,21749.0,1976.0,221.0
312,313,313,YouTube,https://www.youtube.com/watch?v=QDklRpis6xI,56793.0,3091.0,363.0
313,314,314,YouTube,https://www.youtube.com/watch?v=cHNktg9iXjU,67561.0,4180.0,651.0
314,315,315,YouTube,https://www.youtube.com/watch?v=bAxtgfq6jFc,40997.0,3119.0,472.0
315,316,316,YouTube,https://www.youtube.com/watch?v=aaoezKbmkok,52523.0,3472.0,495.0
316,317,317,YouTube,https://www.youtube.com/watch?v=8ieOSoqbEss,1045934.0,23150.0,3717.0
317,318,318,YouTube,https://www.youtube.com/watch?v=ulVmrdn4fzU,85541.0,3739.0,759.0
318,319,319,YouTube,https://www.youtube.com/watch?v=fYnUA3v0c50,42314.0,2343.0,336.0
319,320,320,YouTube,https://www.youtube.com/watch?v=CCjM6wi4F6U,62304.0,3027.0,400.0
320,321,321,YouTube,https://www.youtube.com/watch?v=J5oF3vTsihA,135498.0,4938.0,1163.0
321,322,322,YouTube,https://www.youtube.com/watch?v=fSOdOlI_pUI,58407.0,3146.0,413.0
322,323,323,YouTube,https://www.youtube.com/watch?v=7fUwukMCwxs,70784.0,3457.0,475.0
323,324,324,YouTube,https://www.youtube.com/watch?v=APr11IVga1U,77656.0,3846.0,542.0
324,325,325,YouTube,https://www.youtube.com/watch?v=UtV0uYjp8sM,305125.0,10479.0,1140.0
325,326,326,YouTube,https://www.youtube.com/watch?v=cvXnJaJSdxM,83687.0,4347.0,522.0
326,327,327,YouTube,https://www.youtube.com/watch?v=STT2gdx3aBE,79853.0,3849.0,451.0
327,328,328,YouTube,https://www.youtube.com/watch?v=0Kdp-PR7gW4,188280.0,7829.0,1472.0
328,329,329,YouTube,https://www.youtube.com/watch?v=XcncVsoY560,180857.0,9150.0,721.0
329,330,330,YouTube,https://www.youtube.com/watch?v=Yz3PUGWR4LI,70165.0,4733.0,673.0
